season,yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,key
winter,2012,3,6,0,2,1,0.5,-2.0,0.51,0.1045,102,10204
winter,2012,3,7,0,2,1,-0.5,-4.0,0.55,0.1343,275,10205
winter,2012,3,8,0,2,1,-0.5,-4.0,0.59,0.1045,501,10206
winter,2012,3,9,0,2,1,2.3,2.0,0.47,0.0,233,10207
winter,2012,3,10,0,2,1,3.3,1.0,0.44,0.0,129,10208
winter,2012,3,11,0,2,1,4.2,1.0,0.41,0.1642,130,10209
winter,2012,3,12,0,2,1,4.2,2.0,0.41,0.1045,138,10210
winter,2012,3,13,0,2,1,6.1,4.0,0.39,0.1343,164,10211
winter,2012,3,14,0,2,1,7.0,4.0,0.36,0.2239,136,10212
winter,2012,3,15,0,2,1,8.0,4.0,0.36,0.2985,166,10213
winter,2012,3,16,0,2,1,8.9,6.0,0.32,0.2836,250,10214
winter,2012,3,17,0,2,1,8.9,6.0,0.34,0.2836,446,10215
winter,2012,3,18,0,2,1,8.0,4.0,0.42,0.3284,457,10216
winter,2012,3,19,0,2,1,8.0,4.0,0.46,0.2985,287,10217
winter,2012,3,20,0,2,1,7.0,5.0,0.49,0.194,187,10218
winter,2012,3,21,0,2,1,7.0,5.0,0.49,0.194,148,10219
winter,2012,3,22,0,2,1,5.2,2.0,0.56,0.1642,106,10220
winter,2012,3,23,0,2,1,5.2,2.0,0.61,0.2239,54,10221
winter,2012,3,0,0,3,1,5.2,1.0,0.65,0.2836,15,10222
winter,2012,3,1,0,3,1,6.1,2.0,0.61,0.2985,5,10223
winter,2012,3,2,0,3,1,6.1,3.0,0.56,0.2836,4,10224
winter,2012,3,3,0,3,1,6.1,2.0,0.56,0.3582,3,10225
winter,2012,3,4,0,3,1,5.2,1.0,0.61,0.3284,3,10226
winter,2012,3,5,0,3,1,5.2,1.0,0.56,0.2985,18,10227
winter,2012,3,6,0,3,1,5.2,1.0,0.61,0.3881,108,10228
winter,2012,3,7,0,3,1,4.2,-1.0,0.65,0.3881,344,10229
winter,2012,3,8,0,3,1,5.2,1.0,0.61,0.2985,566,10230
winter,2012,3,9,0,3,1,6.1,2.0,0.61,0.3284,264,10231
winter,2012,3,10,0,3,1,8.9,6.0,0.5,0.2985,147,10232
winter,2012,3,11,0,3,1,11.7,12.0,0.38,0.2985,161,10233
winter,2012,3,12,0,3,1,12.7,13.0,0.38,0.3881,215,10234
winter,2012,3,13,0,3,1,15.5,16.0,0.34,0.4179,205,10235
winter,2012,3,14,0,3,1,16.4,17.0,0.36,0.3284,175,10236
winter,2012,3,15,0,3,1,17.4,18.0,0.37,0.4478,209,10237
winter,2012,3,16,0,3,1,18.3,19.0,0.37,0.4179,288,10238
winter,2012,3,17,0,3,1,18.3,19.0,0.43,0.4925,612,10239
winter,2012,3,18,0,3,1,18.3,19.0,0.4,0.4627,544,10240
winter,2012,3,19,0,3,1,17.4,18.0,0.42,0.3582,361,10241
winter,2012,3,20,0,3,1,15.5,16.0,0.51,0.2537,260,10242
winter,2012,3,21,0,3,1,12.7,13.0,0.62,0.2537,188,10243
winter,2012,3,22,0,3,1,13.6,14.0,0.59,0.2985,159,10244
winter,2012,3,23,0,3,1,12.7,13.0,0.62,0.3284,62,10245
winter,2012,3,0,0,4,1,12.7,13.0,0.62,0.3284,46,10246
winter,2012,3,1,0,4,1,13.6,14.0,0.63,0.3284,21,10247
winter,2012,3,2,0,4,1,13.6,14.0,0.63,0.3881,11,10248
winter,2012,3,3,0,4,1,13.6,14.0,0.63,0.3881,3,10249
winter,2012,3,4,0,4,1,12.7,13.0,0.72,0.2836,2,10250
winter,2012,3,5,0,4,1,11.7,12.0,0.77,0.2239,29,10251
winter,2012,3,6,0,4,1,11.7,12.0,0.77,0.2537,109,10252
winter,2012,3,7,0,4,1,11.7,12.0,0.77,0.3582,334,10253
winter,2012,3,8,0,4,1,12.7,13.0,0.77,0.3881,585,10254
winter,2012,3,9,0,4,1,13.6,14.0,0.72,0.4627,301,10255
winter,2012,3,10,0,4,1,15.5,16.0,0.68,0.4627,138,10256
winter,2012,3,11,0,4,1,17.4,18.0,0.6,0.4627,204,10257
winter,2012,3,12,0,4,1,18.3,19.0,0.6,0.4478,251,10258
winter,2012,3,13,0,4,1,20.2,25.0,0.49,0.6418,233,10259
winter,2012,3,14,0,4,1,21.1,25.0,0.43,0.6418,203,10260
winter,2012,3,15,0,4,1,22.1,25.0,0.38,0.6866,185,10261
winter,2012,3,16,0,4,1,21.1,25.0,0.41,0.6418,342,10262
winter,2012,3,17,0,4,1,21.1,25.0,0.38,0.6567,597,10263
winter,2012,3,18,0,4,1,21.1,25.0,0.38,0.5522,590,10264
winter,2012,3,19,0,4,1,20.2,25.0,0.4,0.4478,416,10265
winter,2012,3,20,0,4,1,20.2,25.0,0.43,0.3881,302,10266
winter,2012,3,21,0,4,1,20.2,25.0,0.43,0.3881,233,10267
winter,2012,3,22,0,4,1,18.3,19.0,0.49,0.3284,153,10268
winter,2012,3,23,0,4,1,18.3,19.0,0.49,0.4478,94,10269
winter,2012,3,0,0,5,1,19.3,20.0,0.49,0.4627,54,10270
winter,2012,3,1,0,5,1,18.3,19.0,0.52,0.4925,26,10271
winter,2012,3,2,0,5,1,14.6,15.0,0.77,0.4179,11,10272
winter,2012,3,3,0,5,1,13.6,14.0,0.77,0.5224,7,10273
winter,2012,3,4,0,5,1,10.8,11.0,0.66,0.2836,1,10274
winter,2012,3,5,0,5,1,10.8,11.0,0.66,0.2836,29,10275
winter,2012,3,6,0,5,1,10.8,11.0,0.5,0.3582,85,10276
winter,2012,3,7,0,5,1,9.9,10.0,0.4,0.2985,268,10277
winter,2012,3,8,0,5,1,8.0,3.0,0.42,0.5224,501,10278
winter,2012,3,9,0,5,1,8.0,3.0,0.42,0.5224,284,10279
winter,2012,3,10,0,5,1,8.0,3.0,0.36,0.4925,159,10280
winter,2012,3,11,0,5,1,8.9,6.0,0.34,0.3582,187,10281
winter,2012,3,12,0,5,1,8.9,6.0,0.34,0.4179,201,10282
winter,2012,3,13,0,5,1,9.9,10.0,0.29,0.3881,224,10283
winter,2012,3,14,0,5,1,11.7,12.0,0.28,0.4627,178,10284
winter,2012,3,15,0,5,1,13.6,14.0,0.24,0.2537,238,10285
winter,2012,3,16,0,5,1,14.6,15.0,0.23,0.4179,343,10286
winter,2012,3,17,0,5,1,13.6,14.0,0.24,0.3881,566,10287
winter,2012,3,18,0,5,1,12.7,13.0,0.26,0.5224,470,10288
winter,2012,3,19,0,5,1,11.7,12.0,0.28,0.6119,244,10289
winter,2012,3,20,0,5,1,9.9,10.0,0.32,0.3582,159,10290
winter,2012,3,21,0,5,1,8.9,6.0,0.34,0.3284,141,10291
winter,2012,3,22,0,5,1,8.0,3.0,0.31,0.4925,107,10292
winter,2012,3,23,0,5,1,7.0,4.0,0.33,0.2985,86,10293
winter,2012,3,0,0,6,0,6.1,2.0,0.36,0.3582,77,10294
winter,2012,3,1,0,6,0,6.1,3.0,0.36,0.2537,51,10295
winter,2012,3,2,0,6,0,4.2,0.0,0.41,0.2537,42,10296
winter,2012,3,3,0,6,0,4.2,-1.0,0.41,0.2985,16,10297
winter,2012,3,4,0,6,0,3.3,-2.0,0.41,0.3582,4,10298
winter,2012,3,5,0,6,0,2.3,-2.0,0.42,0.2836,10,10299
winter,2012,3,6,0,6,0,2.3,-2.0,0.44,0.2836,12,10300
winter,2012,3,7,0,6,0,2.3,-2.0,0.44,0.2537,40,10301
winter,2012,3,8,0,6,0,2.3,-2.0,0.44,0.2985,111,10302
winter,2012,3,9,0,6,0,3.3,-2.0,0.41,0.3284,148,10303
winter,2012,3,10,0,6,0,4.2,-1.0,0.35,0.4179,223,10304
winter,2012,3,11,0,6,0,6.1,2.0,0.33,0.3284,274,10305
winter,2012,3,12,0,6,0,6.1,2.0,0.33,0.3284,329,10306
winter,2012,3,13,0,6,0,7.0,4.0,0.29,0.2836,357,10307
winter,2012,3,14,0,6,0,8.0,5.0,0.27,0.2836,379,10308
winter,2012,3,15,0,6,0,8.0,8.0,0.25,0.0,406,10309
winter,2012,3,16,0,6,0,8.9,8.0,0.23,0.0,390,10310
winter,2012,3,17,0,6,0,8.9,9.0,0.23,0.0,354,10311
winter,2012,3,18,0,6,0,8.9,8.0,0.21,0.0896,297,10312
winter,2012,3,19,0,6,0,8.0,8.0,0.25,0.0,184,10313
winter,2012,3,20,0,6,0,7.0,6.0,0.33,0.1343,121,10314
winter,2012,3,21,0,6,0,6.1,3.0,0.39,0.2239,110,10315
winter,2012,3,22,0,6,0,4.2,1.0,0.44,0.1642,100,10316
winter,2012,3,23,0,6,0,4.2,1.0,0.41,0.194,83,10317
winter,2012,3,0,0,0,0,4.2,3.0,0.44,0.0896,69,10318
winter,2012,3,1,0,0,0,3.3,0.0,0.52,0.1642,61,10319
winter,2012,3,3,0,0,0,3.3,0.0,0.6,0.1343,66,10320
winter,2012,3,4,0,0,0,3.3,0.0,0.6,0.1343,22,10321
winter,2012,3,5,0,0,0,3.3,0.0,0.6,0.1642,7,10322
winter,2012,3,6,0,0,0,3.3,0.0,0.7,0.1642,10,10323
winter,2012,3,7,0,0,0,2.3,-1.0,0.69,0.1343,17,10324
winter,2012,3,8,0,0,0,2.3,-1.0,0.69,0.1343,72,10325
winter,2012,3,9,0,0,0,4.2,1.0,0.6,0.2239,90,10326
winter,2012,3,10,0,0,0,7.0,4.0,0.49,0.2836,218,10327
winter,2012,3,11,0,0,0,8.9,6.0,0.43,0.2836,299,10328
winter,2012,3,12,0,0,0,10.8,11.0,0.37,0.2985,410,10329
winter,2012,3,13,0,0,0,11.7,12.0,0.41,0.2985,464,10330
winter,2012,3,14,0,0,0,13.6,14.0,0.31,0.2836,501,10331
winter,2012,3,15,0,0,0,15.5,16.0,0.29,0.2985,487,10332
winter,2012,3,16,0,0,0,15.5,16.0,0.31,0.3582,509,10333
winter,2012,3,17,0,0,0,16.4,17.0,0.27,0.2985,498,10334
winter,2012,3,18,0,0,0,16.4,17.0,0.29,0.2836,389,10335
winter,2012,3,19,0,0,0,15.5,16.0,0.31,0.2836,258,10336
winter,2012,3,20,0,0,0,12.7,13.0,0.47,0.2239,171,10337
winter,2012,3,21,0,0,0,11.7,12.0,0.54,0.2239,147,10338
winter,2012,3,22,0,0,0,10.8,11.0,0.54,0.194,94,10339
winter,2012,3,23,0,0,0,10.8,11.0,0.5,0.1642,52,10340
winter,2012,3,0,0,1,1,9.9,10.0,0.54,0.194,24,10341
winter,2012,3,1,0,1,1,9.9,10.0,0.5,0.1343,10,10342
winter,2012,3,2,0,1,1,9.9,10.0,0.54,0.1045,9,10343
winter,2012,3,3,0,1,1,8.9,7.0,0.5,0.1343,2,10344
winter,2012,3,4,0,1,1,8.0,6.0,0.61,0.194,3,10345
winter,2012,3,5,0,1,1,8.0,6.0,0.61,0.194,16,10346
winter,2012,3,6,0,1,1,8.0,7.0,0.57,0.1045,88,10347
winter,2012,3,7,0,1,1,8.0,7.0,0.53,0.1045,268,10348
winter,2012,3,8,0,1,1,8.0,6.0,0.61,0.1343,564,10349
winter,2012,3,9,0,1,1,9.9,10.0,0.54,0.1642,281,10350
winter,2012,3,10,0,1,1,10.8,11.0,0.5,0.2239,137,10351
winter,2012,3,11,0,1,1,12.7,13.0,0.44,0.2239,150,10352
winter,2012,3,12,0,1,1,14.6,15.0,0.39,0.2239,221,10353
winter,2012,3,13,0,1,1,17.4,18.0,0.32,0.2537,250,10354
winter,2012,3,14,0,1,1,19.3,20.0,0.32,0.2836,221,10355
winter,2012,3,15,0,1,1,18.3,19.0,0.4,0.1343,233,10356
winter,2012,3,16,0,1,1,21.1,25.0,0.35,0.4478,332,10357
winter,2012,3,17,0,1,1,21.1,25.0,0.38,0.4179,644,10358
winter,2012,3,18,0,1,1,20.2,25.0,0.43,0.194,712,10359
winter,2012,3,19,0,1,1,18.3,19.0,0.49,0.2239,446,10360
winter,2012,3,20,0,1,1,18.3,19.0,0.49,0.2239,286,10361
winter,2012,3,21,0,1,1,17.4,18.0,0.56,0.2239,205,10362
winter,2012,3,22,0,1,1,18.3,19.0,0.56,0.2239,133,10363
winter,2012,3,23,0,1,1,18.3,19.0,0.56,0.2239,63,10364
winter,2012,3,0,0,2,1,18.3,19.0,0.52,0.194,26,10365
winter,2012,3,1,0,2,1,16.4,17.0,0.59,0.2239,16,10366
winter,2012,3,2,0,2,1,16.4,17.0,0.72,0.2985,1,10367
winter,2012,3,3,0,2,1,16.4,17.0,0.72,0.2985,2,10368
winter,2012,3,4,0,2,1,13.6,14.0,0.82,0.194,1,10369
winter,2012,3,5,0,2,1,13.6,14.0,0.82,0.194,24,10370
winter,2012,3,6,0,2,1,13.6,14.0,0.82,0.194,113,10371
winter,2012,3,7,0,2,1,13.6,14.0,0.82,0.2836,308,10372
winter,2012,3,8,0,2,1,13.6,14.0,0.82,0.2836,593,10373
winter,2012,3,9,0,2,1,14.6,15.0,0.82,0.2836,342,10374
winter,2012,3,10,0,2,1,16.4,17.0,0.77,0.2239,143,10375
winter,2012,3,11,0,2,1,17.4,18.0,0.73,0.2836,219,10376
winter,2012,3,12,0,2,1,20.2,24.0,0.6,0.2836,244,10377
winter,2012,3,13,0,2,1,20.2,24.0,0.6,0.3881,233,10378
winter,2012,3,14,0,2,1,22.1,25.0,0.53,0.3284,212,10379
winter,2012,3,15,0,2,1,24.9,26.0,0.39,0.2239,264,10380
winter,2012,3,16,0,2,1,25.8,27.0,0.34,0.3881,365,10381
winter,2012,3,17,0,2,1,24.9,26.0,0.37,0.1045,676,10382
winter,2012,3,18,0,2,1,24.9,26.0,0.34,0.2985,734,10383
winter,2012,3,19,0,2,1,22.1,25.0,0.47,0.2239,479,10384
winter,2012,3,20,0,2,1,20.2,25.0,0.49,0.1642,351,10385
winter,2012,3,21,0,2,1,19.3,20.0,0.56,0.1045,244,10386
winter,2012,3,22,0,2,1,18.3,19.0,0.6,0.0896,170,10387
winter,2012,3,23,0,2,1,18.3,19.0,0.56,0.1343,87,10388
winter,2012,3,0,0,3,1,17.4,18.0,0.6,0.1045,39,10389
winter,2012,3,1,0,3,1,16.4,17.0,0.63,0.0896,27,10390
winter,2012,3,2,0,3,1,15.5,16.0,0.68,0.194,2,10391
winter,2012,3,3,0,3,1,14.6,15.0,0.72,0.194,4,10392
winter,2012,3,4,0,3,1,14.6,15.0,0.67,0.0896,5,10393
winter,2012,3,5,0,3,1,12.7,13.0,0.82,0.1343,27,10394
winter,2012,3,6,0,3,1,12.7,13.0,0.82,0.0896,121,10395
winter,2012,3,7,0,3,1,12.7,13.0,0.82,0.1045,368,10396
winter,2012,3,8,0,3,1,12.7,13.0,0.82,0.0,662,10397
winter,2012,3,9,0,3,1,16.4,17.0,0.68,0.0,351,10398
winter,2012,3,10,0,3,1,18.3,19.0,0.56,0.1045,188,10399
winter,2012,3,11,0,3,1,21.1,25.0,0.41,0.1642,220,10400
winter,2012,3,12,0,3,1,22.1,25.0,0.29,0.0,267,10401
winter,2012,3,13,0,3,1,23.0,25.0,0.27,0.2239,254,10402
winter,2012,3,14,0,3,1,24.9,26.0,0.23,0.3284,224,10403
winter,2012,3,15,0,3,1,24.9,26.0,0.24,0.0,283,10404
winter,2012,3,16,0,3,1,25.8,26.0,0.25,0.194,356,10405
winter,2012,3,17,0,3,1,24.9,26.0,0.28,0.0896,782,10406
winter,2012,3,18,0,3,1,24.9,26.0,0.32,0.0,749,10407
winter,2012,3,19,0,3,1,22.1,25.0,0.33,0.1642,472,10408
winter,2012,3,20,0,3,1,21.1,25.0,0.35,0.1045,330,10409
winter,2012,3,21,0,3,1,20.2,25.0,0.4,0.0896,288,10410
winter,2012,3,22,0,3,1,16.4,17.0,0.55,0.1343,202,10411
winter,2012,3,23,0,3,1,18.3,19.0,0.43,0.1642,91,10412
winter,2012,3,0,0,4,1,17.4,18.0,0.49,0.1343,60,10413
winter,2012,3,1,0,4,1,15.5,16.0,0.59,0.1045,23,10414
winter,2012,3,2,0,4,1,15.5,16.0,0.59,0.0,19,10415
winter,2012,3,3,0,4,1,15.5,16.0,0.63,0.0,7,10416
winter,2012,3,4,0,4,1,12.7,13.0,0.77,0.1045,14,10417
winter,2012,3,5,0,4,1,13.6,14.0,0.67,0.0,26,10418
winter,2012,3,6,0,4,1,12.7,13.0,0.72,0.0896,117,10419
winter,2012,3,7,0,4,1,12.7,13.0,0.72,0.0896,381,10420
winter,2012,3,8,0,4,1,12.7,13.0,0.77,0.1045,623,10421
winter,2012,3,9,0,4,1,14.6,15.0,0.77,0.0896,315,10422
winter,2012,3,10,0,4,1,16.4,17.0,0.68,0.1045,164,10423
winter,2012,3,11,0,4,1,18.3,19.0,0.6,0.1343,211,10424
winter,2012,3,12,0,4,1,21.1,25.0,0.5,0.1343,265,10425
winter,2012,3,13,0,4,1,23.0,25.0,0.41,0.0896,273,10426
winter,2012,3,14,0,4,1,25.8,27.0,0.3,0.1045,258,10427
winter,2012,3,15,0,4,1,25.8,27.0,0.32,0.2239,287,10428
winter,2012,3,16,0,4,1,25.8,27.0,0.37,0.3881,426,10429
winter,2012,3,17,0,4,1,24.9,26.0,0.39,0.2537,713,10430
winter,2012,3,18,0,4,1,23.0,25.0,0.44,0.2836,746,10431
winter,2012,3,19,0,4,1,22.1,25.0,0.5,0.194,425,10432
winter,2012,3,20,0,4,1,19.3,20.0,0.6,0.3582,330,10433
winter,2012,3,21,0,4,1,17.4,18.0,0.68,0.2836,243,10434
winter,2012,3,22,0,4,1,16.4,17.0,0.68,0.1343,169,10435
winter,2012,3,23,0,4,1,14.6,15.0,0.72,0.194,97,10436
winter,2012,3,0,0,5,1,12.7,13.0,0.77,0.2537,57,10437
winter,2012,3,1,0,5,1,11.7,12.0,0.82,0.3284,26,10438
winter,2012,3,2,0,5,1,11.7,12.0,0.82,0.194,4,10439
winter,2012,3,3,0,5,1,10.8,11.0,0.87,0.2836,3,10440
winter,2012,3,4,0,5,1,10.8,11.0,0.87,0.2537,3,10441
winter,2012,3,5,0,5,1,10.8,11.0,0.87,0.2239,32,10442
winter,2012,3,6,0,5,1,10.8,11.0,0.87,0.1642,99,10443
winter,2012,3,7,0,5,1,10.8,11.0,0.87,0.194,278,10444
winter,2012,3,8,0,5,1,10.8,11.0,0.87,0.2239,562,10445
winter,2012,3,9,0,5,1,11.7,12.0,0.82,0.0,312,10446
winter,2012,3,10,0,5,1,10.8,11.0,0.87,0.0896,180,10447
winter,2012,3,11,0,5,1,12.7,13.0,0.77,0.0,207,10448
winter,2012,3,12,0,5,1,12.7,13.0,0.82,0.1343,294,10449
winter,2012,3,13,0,5,1,13.6,14.0,0.77,0.0896,260,10450
winter,2012,3,14,0,5,1,14.6,15.0,0.72,0.0,202,10451
winter,2012,3,15,0,5,1,13.6,14.0,0.82,0.1045,107,10452
winter,2012,3,16,0,5,1,14.6,15.0,0.77,0.0,129,10453
winter,2012,3,17,0,5,1,14.6,15.0,0.82,0.0896,258,10454
winter,2012,3,18,0,5,1,14.6,15.0,0.82,0.0896,408,10455
winter,2012,3,19,0,5,1,13.6,14.0,0.88,0.0,296,10456
winter,2012,3,20,0,5,1,13.6,14.0,0.88,0.0,235,10457
winter,2012,3,21,0,5,1,12.7,13.0,0.94,0.0,152,10458
winter,2012,3,22,0,5,1,12.7,13.0,0.94,0.0,148,10459
winter,2012,3,23,0,5,1,12.7,13.0,0.94,0.0,126,10460
winter,2012,3,0,0,6,0,12.7,13.0,0.94,0.0896,100,10461
winter,2012,3,1,0,6,0,12.7,13.0,0.94,0.0,69,10462
winter,2012,3,2,0,6,0,12.7,13.0,0.88,0.0,42,10463
winter,2012,3,3,0,6,0,12.7,13.0,0.88,0.0,26,10464
winter,2012,3,4,0,6,0,11.7,12.0,0.94,0.0,2,10465
winter,2012,3,5,0,6,0,11.7,12.0,0.94,0.0896,8,10466
winter,2012,3,6,0,6,0,11.7,12.0,0.94,0.194,30,10467
winter,2012,3,7,0,6,0,10.8,11.0,1.0,0.1343,86,10468
winter,2012,3,8,0,6,0,11.7,12.0,0.94,0.1045,218,10469
winter,2012,3,9,0,6,0,12.7,13.0,0.88,0.0896,321,10470
winter,2012,3,10,0,6,0,15.5,16.0,0.77,0.0896,443,10471
winter,2012,3,11,0,6,0,16.4,17.0,0.77,0.1343,585,10472
winter,2012,3,12,0,6,0,18.3,19.0,0.68,0.1642,651,10473
winter,2012,3,13,0,6,0,20.2,24.0,0.6,0.1045,686,10474
winter,2012,3,14,0,6,0,21.1,25.0,0.53,0.0896,690,10475
winter,2012,3,15,0,6,0,22.1,25.0,0.53,0.1343,679,10476
winter,2012,3,16,0,6,0,22.1,25.0,0.5,0.0,685,10477
winter,2012,3,17,0,6,0,22.1,25.0,0.5,0.1343,648,10478
winter,2012,3,18,0,6,0,21.1,25.0,0.57,0.2985,560,10479
winter,2012,3,19,0,6,0,19.3,20.0,0.64,0.2836,417,10480
winter,2012,3,20,0,6,0,18.3,19.0,0.64,0.194,271,10481
winter,2012,3,21,0,6,0,17.4,18.0,0.68,0.1642,223,10482
winter,2012,3,22,0,6,0,17.4,18.0,0.68,0.0,211,10483
winter,2012,3,23,0,6,0,15.5,16.0,0.77,0.1642,185,10484
winter,2012,3,0,0,0,0,13.6,14.0,0.88,0.194,107,10485
winter,2012,3,1,0,0,0,13.6,14.0,0.82,0.1343,113,10486
winter,2012,3,2,0,0,0,13.6,14.0,0.82,0.1045,56,10487
winter,2012,3,3,0,0,0,12.7,13.0,0.88,0.1343,18,10488
winter,2012,3,4,0,0,0,11.7,12.0,0.94,0.1642,14,10489
winter,2012,3,5,0,0,0,10.8,11.0,0.94,0.1045,6,10490
winter,2012,3,6,0,0,0,10.8,11.0,0.94,0.1045,11,10491
winter,2012,3,7,0,0,0,11.7,12.0,0.88,0.1642,42,10492
winter,2012,3,8,0,0,0,11.7,12.0,0.88,0.1045,96,10493
winter,2012,3,9,0,0,0,11.7,12.0,0.88,0.0896,178,10494
winter,2012,3,10,0,0,0,11.7,12.0,0.88,0.1045,351,10495
winter,2012,3,11,0,0,0,12.7,13.0,0.82,0.1642,368,10496
winter,2012,3,12,0,0,0,12.7,13.0,0.88,0.1343,503,10497
winter,2012,3,13,0,0,0,13.6,14.0,0.82,0.1642,544,10498
winter,2012,3,14,0,0,0,15.5,16.0,0.77,0.0896,521,10499
winter,2012,3,15,0,0,0,17.4,18.0,0.68,0.0896,554,10500
winter,2012,3,16,0,0,0,17.4,18.0,0.73,0.0896,541,10501
winter,2012,3,17,0,0,0,18.3,19.0,0.64,0.0896,541,10502
winter,2012,3,18,0,0,0,18.3,19.0,0.64,0.1642,459,10503
winter,2012,3,19,0,0,0,18.3,19.0,0.64,0.1642,352,10504
winter,2012,3,20,0,0,0,16.4,17.0,0.77,0.1343,198,10505
winter,2012,3,21,0,0,0,16.4,17.0,0.72,0.0896,173,10506
winter,2012,3,22,0,0,0,15.5,16.0,0.77,0.1045,100,10507
winter,2012,3,23,0,0,0,14.6,15.0,0.82,0.1642,46,10508
winter,2012,3,0,0,1,1,14.6,15.0,0.82,0.1045,23,10509
winter,2012,3,1,0,1,1,13.6,14.0,0.88,0.1045,15,10510
winter,2012,3,2,0,1,1,13.6,14.0,0.88,0.1642,8,10511
winter,2012,3,3,0,1,1,13.6,14.0,0.88,0.0896,2,10512
winter,2012,3,4,0,1,1,12.7,13.0,0.94,0.0,3,10513
winter,2012,3,5,0,1,1,12.7,13.0,0.94,0.0,31,10514
winter,2012,3,6,0,1,1,13.6,14.0,0.88,0.1343,120,10515
winter,2012,3,7,0,1,1,13.6,14.0,0.88,0.194,354,10516
winter,2012,3,8,0,1,1,13.6,14.0,0.88,0.1045,579,10517
winter,2012,3,9,0,1,1,15.5,16.0,0.72,0.1642,331,10518
winter,2012,3,10,0,1,1,16.4,17.0,0.72,0.1343,184,10519
winter,2012,3,11,0,1,1,18.3,19.0,0.68,0.1642,201,10520
winter,2012,3,12,0,1,1,20.2,24.0,0.64,0.2537,282,10521
winter,2012,3,13,0,1,1,21.1,24.0,0.61,0.2537,263,10522
winter,2012,3,14,0,1,1,22.1,25.0,0.57,0.194,260,10523
winter,2012,3,15,0,1,1,22.1,25.0,0.57,0.2239,286,10524
winter,2012,3,16,0,1,1,23.0,25.0,0.5,0.2239,385,10525
winter,2012,3,17,0,1,1,22.1,25.0,0.53,0.2239,721,10526
winter,2012,3,18,0,1,1,22.1,25.0,0.57,0.2537,801,10527
winter,2012,3,19,0,1,1,21.1,24.0,0.61,0.2239,549,10528
winter,2012,3,20,0,1,1,20.2,24.0,0.64,0.2239,330,10529
winter,2012,3,21,0,1,1,20.2,24.0,0.64,0.1642,223,10530
winter,2012,3,22,0,1,1,18.3,19.0,0.73,0.1642,148,10531
winter,2012,3,23,0,1,1,18.3,19.0,0.78,0.1343,54,10532
winter,2012,3,0,0,2,1,18.3,19.0,0.78,0.0896,29,10533
winter,2012,3,1,0,2,1,17.4,18.0,0.88,0.0,15,10534
winter,2012,3,2,0,2,1,17.4,18.0,0.88,0.0896,10,10535
winter,2012,3,3,0,2,1,17.4,18.0,0.88,0.0,3,10536
winter,2012,3,4,0,2,1,16.4,17.0,0.88,0.1343,6,10537
winter,2012,3,5,0,2,1,16.4,17.0,0.94,0.0,20,10538
winter,2012,3,6,0,2,1,16.4,17.0,0.94,0.1642,100,10539
winter,2012,3,7,0,2,1,16.4,17.0,0.94,0.2239,170,10540
winter,2012,3,8,0,2,1,16.4,17.0,0.88,0.1045,516,10541
winter,2012,3,9,0,2,1,17.4,18.0,0.88,0.1642,325,10542
winter,2012,3,10,0,2,1,17.4,18.0,0.88,0.194,163,10543
winter,2012,3,11,0,2,1,19.3,20.0,0.83,0.1343,230,10544
winter,2012,3,12,0,2,1,20.2,22.0,0.78,0.2537,261,10545
winter,2012,3,13,0,2,1,20.2,22.0,0.78,0.194,284,10546
winter,2012,3,14,0,2,1,20.2,23.0,0.73,0.1642,248,10547
winter,2012,3,15,0,2,1,21.1,24.0,0.69,0.1045,244,10548
winter,2012,3,16,0,2,1,21.1,24.0,0.66,0.2239,431,10549
winter,2012,3,17,0,2,1,20.2,23.0,0.73,0.194,750,10550
winter,2012,3,18,0,2,1,20.2,23.0,0.69,0.2537,801,10551
winter,2012,3,19,0,2,1,19.3,20.0,0.73,0.1343,555,10552
winter,2012,3,20,0,2,1,19.3,20.0,0.68,0.0896,377,10553
winter,2012,3,21,0,2,1,18.3,19.0,0.73,0.0,277,10554
winter,2012,3,22,0,2,1,17.4,18.0,0.77,0.0,188,10555
winter,2012,3,23,0,2,1,16.4,17.0,0.83,0.0,90,10556
spring,2012,3,0,0,3,1,16.4,17.0,0.88,0.0,33,10557
spring,2012,3,1,0,3,1,16.4,17.0,0.83,0.0896,26,10558
spring,2012,3,2,0,3,1,15.5,16.0,0.88,0.1343,10,10559
spring,2012,3,3,0,3,1,15.5,16.0,0.88,0.194,8,10560
spring,2012,3,4,0,3,1,15.5,16.0,0.88,0.1343,4,10561
spring,2012,3,5,0,3,1,15.5,16.0,0.88,0.1343,39,10562
spring,2012,3,6,0,3,1,14.6,15.0,0.94,0.2239,149,10563
spring,2012,3,7,0,3,1,14.6,15.0,0.94,0.194,372,10564
spring,2012,3,8,0,3,1,14.6,15.0,0.94,0.1045,535,10565
spring,2012,3,9,0,3,1,15.5,16.0,0.88,0.1642,293,10566
spring,2012,3,10,0,3,1,16.4,17.0,0.83,0.1642,154,10567
spring,2012,3,11,0,3,1,16.4,17.0,0.83,0.1642,192,10568
spring,2012,3,12,0,3,1,17.4,18.0,0.77,0.0,229,10569
spring,2012,3,13,0,3,1,17.4,18.0,0.83,0.0,303,10570
spring,2012,3,14,0,3,1,18.3,19.0,0.78,0.0,225,10571
